,Old Norse Root,Icelandic Word,Norwegian Bokmål Word,Old Norse URL,Icelandic URL,Norwegian Bokmål URL
806,æðr,æður,åre,https://en.wiktionary.org/wiki/%C3%A6%C3%B0r#Old_Norse,https://en.wiktionary.org/wiki/%C3%A6%C3%B0ur,https://en.wiktionary.org/wiki/%C3%A5re
807,æðr,æður,ær,https://en.wiktionary.org/wiki/%C3%A6%C3%B0r#Old_Norse,https://en.wiktionary.org/wiki/%C3%A6%C3%B0ur,https://en.wiktionary.org/wiki/%C3%A6r
808,ek,ég,jeg,https://en.wiktionary.org/wiki/ek#Old_Norse,https://en.wiktionary.org/wiki/%C3%A9g,https://en.wiktionary.org/wiki/jeg
809,eta,éta,ete,https://en.wiktionary.org/wiki/eta#Old_Norse,https://en.wiktionary.org/wiki/%C3%A9ta,https://en.wiktionary.org/wiki/ete
810,í,í,i,https://en.wiktionary.org/wiki/%C3%AD#Old_Norse,https://en.wiktionary.org/wiki/%C3%AD,https://en.wiktionary.org/wiki/i
811,í,í,fjor,https://en.wiktionary.org/wiki/%C3%AD#Old_Norse,https://en.wiktionary.org/wiki/%C3%AD,https://en.wiktionary.org/wiki/fjor
812,í,í,går,https://en.wiktionary.org/wiki/%C3%AD#Old_Norse,https://en.wiktionary.org/wiki/%C3%AD,https://en.wiktionary.org/wiki/g%C3%A5r
813,í,í,iblant,https://en.wiktionary.org/wiki/%C3%AD#Old_Norse,https://en.wiktionary.org/wiki/%C3%AD,https://en.wiktionary.org/wiki/iblant
814,íkorni,íkorni,ekorn,https://en.wiktionary.org/wiki/%C3%ADkorni#Old_Norse,https://en.wiktionary.org/wiki/%C3%ADkorni,https://en.wiktionary.org/wiki/ekorn
815,Írland,Írland,Irland,https://en.wiktionary.org/wiki/%C3%8Drland#Old_Norse,https://en.wiktionary.org/wiki/%C3%8Drland,https://en.wiktionary.org/wiki/Irland
816,íss,ís,is,https://en.wiktionary.org/wiki/%C3%ADss#Old_Norse,https://en.wiktionary.org/wiki/%C3%ADs,https://en.wiktionary.org/wiki/is
817,íþrótt,íþrótt,idrett,https://en.wiktionary.org/wiki/%C3%AD%C3%BEr%C3%B3tt#Old_Norse,https://en.wiktionary.org/wiki/%C3%AD%C3%BEr%C3%B3tt,https://en.wiktionary.org/wiki/idrett
818,úlíkr,ólíkur,ulik,https://en.wiktionary.org/wiki/%C3%BAl%C3%ADkr#Old_Norse,https://en.wiktionary.org/wiki/%C3%B3l%C3%ADkur,https://en.wiktionary.org/wiki/ulik
819,ósk,ósk,ønske,https://en.wiktionary.org/wiki/%C3%B3sk#Old_Norse,https://en.wiktionary.org/wiki/%C3%B3sk,https://en.wiktionary.org/wiki/%C3%B8nske
820,óðinsdagr,óðinsdagur,onsdag,https://en.wiktionary.org/wiki/%C3%B3%C3%B0insdagr#Old_Norse,https://en.wiktionary.org/wiki/%C3%B3%C3%B0insdagur,https://en.wiktionary.org/wiki/onsdag
821,ǫnd,önd,and,https://en.wiktionary.org/wiki/%C7%ABnd#Old_Norse,https://en.wiktionary.org/wiki/%C3%B6nd,https://en.wiktionary.org/wiki/and
822,ǫnd,önd,ånd,https://en.wiktionary.org/wiki/%C7%ABnd#Old_Norse,https://en.wiktionary.org/wiki/%C3%B6nd,https://en.wiktionary.org/wiki/%C3%A5nd
823,úlfr,úlfur,ulv,https://en.wiktionary.org/wiki/%C3%BAlfr#Old_Norse,https://en.wiktionary.org/wiki/%C3%BAlfur,https://en.wiktionary.org/wiki/ulv
824,út,út,ut,https://en.wiktionary.org/wiki/%C3%BAt#Old_Norse,https://en.wiktionary.org/wiki/%C3%BAt,https://en.wiktionary.org/wiki/ut
825,þagna,þagna,tagne,https://en.wiktionary.org/wiki/%C3%BEagna#Old_Norse,https://en.wiktionary.org/wiki/%C3%BEagna,https://en.wiktionary.org/wiki/tagne
826,þak,þak,tak,https://en.wiktionary.org/wiki/%C3%BEak#Old_Norse,https://en.wiktionary.org/wiki/%C3%BEak,https://en.wiktionary.org/wiki/tak
827,þar,þar,der,https://en.wiktionary.org/wiki/%C3%BEar#Old_Norse,https://en.wiktionary.org/wiki/%C3%BEar,https://en.wiktionary.org/wiki/der
828,þarmr,þarmur,tarm,https://en.wiktionary.org/wiki/%C3%BEarmr#Old_Norse,https://en.wiktionary.org/wiki/%C3%BEarmur,https://en.wiktionary.org/wiki/tarm
829,þat,það,det,https://en.wiktionary.org/wiki/%C3%BEat#Old_Norse,https://en.wiktionary.org/wiki/%C3%BEa%C3%B0,https://en.wiktionary.org/wiki/det
830,þegja,þegja,tie,https://en.wiktionary.org/wiki/%C3%BEegja#Old_Norse,https://en.wiktionary.org/wiki/%C3%BEegja,https://en.wiktionary.org/wiki/tie
831,þerna,þerna,terne,https://en.wiktionary.org/wiki/%C3%BEerna#Old_Norse,https://en.wiktionary.org/wiki/%C3%BEerna,https://en.wiktionary.org/wiki/terne
832,sjá,þessi,se,https://en.wiktionary.org/wiki/sj%C3%A1#Old_Norse,https://en.wiktionary.org/wiki/%C3%BEessi,https://en.wiktionary.org/wiki/se
833,þiggja,þiggja,tigge,https://en.wiktionary.org/wiki/%C3%BEiggja#Old_Norse,https://en.wiktionary.org/wiki/%C3%BEiggja,https://en.wiktionary.org/wiki/tigge
834,þínn,þinn,din,https://en.wiktionary.org/wiki/%C3%BE%C3%ADnn#Old_Norse,https://en.wiktionary.org/wiki/%C3%BEinn,https://en.wiktionary.org/wiki/din
835,þistill,þistill,tistel,https://en.wiktionary.org/wiki/%C3%BEistill#Old_Norse,https://en.wiktionary.org/wiki/%C3%BEistill,https://en.wiktionary.org/wiki/tistel
836,þjófr,þjófur,tyv,https://en.wiktionary.org/wiki/%C3%BEj%C3%B3fr#Old_Norse,https://en.wiktionary.org/wiki/%C3%BEj%C3%B3fur,https://en.wiktionary.org/wiki/tyv
837,þjóna,þjóna,tjene,https://en.wiktionary.org/wiki/%C3%BEj%C3%B3na#Old_Norse,https://en.wiktionary.org/wiki/%C3%BEj%C3%B3na,https://en.wiktionary.org/wiki/tjene
838,þjónusta,þjónusta,tjeneste,https://en.wiktionary.org/wiki/%C3%BEj%C3%B3nusta#Old_Norse,https://en.wiktionary.org/wiki/%C3%BEj%C3%B3nusta,https://en.wiktionary.org/wiki/tjeneste
839,þjóta,þjóta,tyte,https://en.wiktionary.org/wiki/%C3%BEj%C3%B3ta#Old_Norse,https://en.wiktionary.org/wiki/%C3%BEj%C3%B3ta,https://en.wiktionary.org/wiki/tyte
840,þoka,þoka,taake,https://en.wiktionary.org/wiki/%C3%BEoka#Old_Norse,https://en.wiktionary.org/wiki/%C3%BEoka,https://en.wiktionary.org/wiki/taake
841,þoka,þoka,tåke,https://en.wiktionary.org/wiki/%C3%BEoka#Old_Norse,https://en.wiktionary.org/wiki/%C3%BEoka,https://en.wiktionary.org/wiki/t%C3%A5ke
842,þola,þola,tåle,https://en.wiktionary.org/wiki/%C3%BEola#Old_Norse,https://en.wiktionary.org/wiki/%C3%BEola,https://en.wiktionary.org/wiki/t%C3%A5le
843,þorp,þorp,torp,https://en.wiktionary.org/wiki/%C3%BEorp#Old_Norse,https://en.wiktionary.org/wiki/%C3%BEorp,https://en.wiktionary.org/wiki/torp
844,þorskr,þorskur,torsk,https://en.wiktionary.org/wiki/%C3%BEorskr#Old_Norse,https://en.wiktionary.org/wiki/%C3%BEorskur,https://en.wiktionary.org/wiki/torsk
845,þorsti,þorsti,tørste,https://en.wiktionary.org/wiki/%C3%BEorsti#Old_Norse,https://en.wiktionary.org/wiki/%C3%BEorsti,https://en.wiktionary.org/wiki/t%C3%B8rste
846,þrettán,þrettán,tretten,https://en.wiktionary.org/wiki/%C3%BErett%C3%A1n#Old_Norse,https://en.wiktionary.org/wiki/%C3%BErett%C3%A1n,https://en.wiktionary.org/wiki/tretten
847,þrettándi,þrettándi,trettende,https://en.wiktionary.org/wiki/%C3%BErett%C3%A1ndi#Old_Norse,https://en.wiktionary.org/wiki/%C3%BErett%C3%A1ndi,https://en.wiktionary.org/wiki/trettende
848,þreyttr,þreyttur,trett,https://en.wiktionary.org/wiki/%C3%BEreyttr#Old_Norse,https://en.wiktionary.org/wiki/%C3%BEreyttur,https://en.wiktionary.org/wiki/trett
849,þreyttr,þreyttur,trøtt,https://en.wiktionary.org/wiki/%C3%BEreyttr#Old_Norse,https://en.wiktionary.org/wiki/%C3%BEreyttur,https://en.wiktionary.org/wiki/tr%C3%B8tt
850,þriði,þriðji,tredje,https://en.wiktionary.org/wiki/%C3%BEri%C3%B0i#Old_Norse,https://en.wiktionary.org/wiki/%C3%BEri%C3%B0ji,https://en.wiktionary.org/wiki/tredje
851,þráðr,þráður,tråd,https://en.wiktionary.org/wiki/%C3%BEr%C3%A1%C3%B0r#Old_Norse,https://en.wiktionary.org/wiki/%C3%BEr%C3%A1%C3%B0ur,https://en.wiktionary.org/wiki/tr%C3%A5d
852,þræll,þræll,trell,https://en.wiktionary.org/wiki/%C3%BEr%C3%A6ll#Old_Norse,https://en.wiktionary.org/wiki/%C3%BEr%C3%A6ll,https://en.wiktionary.org/wiki/trell
853,þrír,þrír,tre,https://en.wiktionary.org/wiki/%C3%BEr%C3%ADr#Old_Norse,https://en.wiktionary.org/wiki/%C3%BEr%C3%ADr,https://en.wiktionary.org/wiki/tre
854,þrǫngr,þröngur,trang,https://en.wiktionary.org/wiki/%C3%BEr%C7%ABngr#Old_Norse,https://en.wiktionary.org/wiki/%C3%BEr%C3%B6ngur,https://en.wiktionary.org/wiki/trang
855,þrǫstr,þröstur,trost,https://en.wiktionary.org/wiki/%C3%BEr%C7%ABstr#Old_Norse,https://en.wiktionary.org/wiki/%C3%BEr%C3%B6stur,https://en.wiktionary.org/wiki/trost
856,þungr,þungur,tung,https://en.wiktionary.org/wiki/%C3%BEungr#Old_Norse,https://en.wiktionary.org/wiki/%C3%BEungur,https://en.wiktionary.org/wiki/tung
857,þunnr,þunnur,tynn,https://en.wiktionary.org/wiki/%C3%BEunnr#Old_Norse,https://en.wiktionary.org/wiki/%C3%BEunnur,https://en.wiktionary.org/wiki/tynn
858,þurr,þurr,tørr,https://en.wiktionary.org/wiki/%C3%BEurr#Old_Norse,https://en.wiktionary.org/wiki/%C3%BEurr,https://en.wiktionary.org/wiki/t%C3%B8rr
859,því,því,thi,https://en.wiktionary.org/wiki/%C3%BEv%C3%AD#Old_Norse,https://en.wiktionary.org/wiki/%C3%BEv%C3%AD,https://en.wiktionary.org/wiki/thi
860,þykkr,þykkur,tykk,https://en.wiktionary.org/wiki/%C3%BEykkr#Old_Norse,https://en.wiktionary.org/wiki/%C3%BEykkur,https://en.wiktionary.org/wiki/tykk
861,þorn,þyrnir,torn,https://en.wiktionary.org/wiki/%C3%BEorn#Old_Norse,https://en.wiktionary.org/wiki/%C3%BEyrnir,https://en.wiktionary.org/wiki/torn
862,þyrstr,þyrstur,tørst,https://en.wiktionary.org/wiki/%C3%BEyrstr#Old_Norse,https://en.wiktionary.org/wiki/%C3%BEyrstur,https://en.wiktionary.org/wiki/t%C3%B8rst
863,þér,þér,dere,https://en.wiktionary.org/wiki/%C3%BE%C3%BA#Old_Norse,https://en.wiktionary.org/wiki/%C3%BE%C3%A9r,https://en.wiktionary.org/wiki/dere
864,þéttr,þéttur,tett,https://en.wiktionary.org/wiki/%C3%BE%C3%A9ttr#Old_Norse,https://en.wiktionary.org/wiki/%C3%BE%C3%A9ttur,https://en.wiktionary.org/wiki/tett
865,Þórr,Þór,thorium,https://en.wiktionary.org/wiki/%C3%9E%C3%B3rr#Old_Norse,https://en.wiktionary.org/wiki/%C3%9E%C3%B3r,https://en.wiktionary.org/wiki/thorium
866,þórsdagr,þórsdagur,torsdag,https://en.wiktionary.org/wiki/%C3%BE%C3%B3rsdagr#Old_Norse,https://en.wiktionary.org/wiki/%C3%BE%C3%B3rsdagur,https://en.wiktionary.org/wiki/torsdag
867,þú,þú,du,https://en.wiktionary.org/wiki/%C3%BE%C3%BA#Old_Norse,https://en.wiktionary.org/wiki/%C3%BE%C3%BA,https://en.wiktionary.org/wiki/du
868,þúsund,þúsund,tusen,https://en.wiktionary.org/wiki/%C3%BE%C3%BAsund#Old_Norse,https://en.wiktionary.org/wiki/%C3%BE%C3%BAsund,https://en.wiktionary.org/wiki/tusen
869,þýðverskr,þýskur,tysk,https://en.wiktionary.org/wiki/%C3%BE%C3%BD%C3%B0verskr#Old_Norse,https://en.wiktionary.org/wiki/%C3%BE%C3%BDskur,https://en.wiktionary.org/wiki/tysk
870,þýða,þýða,tyde,https://en.wiktionary.org/wiki/%C3%BE%C3%BD%C3%B0a#Old_Norse,https://en.wiktionary.org/wiki/%C3%BE%C3%BD%C3%B0a,https://en.wiktionary.org/wiki/tyde
