,Proto-Germanic Root,Dutch Word,English Word,Proto-Germanic URL,Dutch URL,English URL
145,*brūdigumô,bruidegom,bridegroom,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/br%C5%ABdigum%C3%B4,https://en.wiktionary.org/wiki/bruidegom,https://en.wiktionary.org/wiki/bridegroom
146,*brūkaną,bruiken,brook,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/br%C5%ABkan%C4%85,https://en.wiktionary.org/wiki/bruiken,https://en.wiktionary.org/wiki/brook
147,*brūnaz,bruin,brown,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/br%C5%ABnaz,https://en.wiktionary.org/wiki/bruin,https://en.wiktionary.org/wiki/brown
148,*brūnaz,bruin,brunneous,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/br%C5%ABnaz,https://en.wiktionary.org/wiki/bruin,https://en.wiktionary.org/wiki/brunneous
149,*būkaz,buik,bouk,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/b%C5%ABkaz,https://en.wiktionary.org/wiki/buik,https://en.wiktionary.org/wiki/bouk
150,*būkaz,buik,bucket,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/b%C5%ABkaz,https://en.wiktionary.org/wiki/buik,https://en.wiktionary.org/wiki/bucket
151,*būkaz,buik,trebuchet,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/b%C5%ABkaz,https://en.wiktionary.org/wiki/buik,https://en.wiktionary.org/wiki/trebuchet
152,*bulô,bul,bull,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/bul%C3%B4,https://en.wiktionary.org/wiki/bul,https://en.wiktionary.org/wiki/bull
153,*kribjǭ,crèche,crèche,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/kribj%C7%AD,https://en.wiktionary.org/wiki/cr%C3%A8che,https://en.wiktionary.org/wiki/cr%C3%A8che
154,*kribjǭ,crèche,crib,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/kribj%C7%AD,https://en.wiktionary.org/wiki/cr%C3%A8che,https://en.wiktionary.org/wiki/crib
155,*þar,daar,there,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/%C3%BEar,https://en.wiktionary.org/wiki/daar,https://en.wiktionary.org/wiki/there
156,*dagaz,dag,day,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/dagaz,https://en.wiktionary.org/wiki/dag,https://en.wiktionary.org/wiki/day
157,*þaką,dak,thatch,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/%C3%BEak%C4%85,https://en.wiktionary.org/wiki/dak,https://en.wiktionary.org/wiki/thatch
158,*dammaz,dam,dam,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/dammaz,https://en.wiktionary.org/wiki/dam,https://en.wiktionary.org/wiki/dam
159,*þankaz,dank,thank,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/%C3%BEankaz,https://en.wiktionary.org/wiki/dank,https://en.wiktionary.org/wiki/thank
160,*dapraz,dapper,dapper,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/dapraz,https://en.wiktionary.org/wiki/dapper,https://en.wiktionary.org/wiki/dapper
161,*þarmaz,darm,derma,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/%C3%BEarmaz,https://en.wiktionary.org/wiki/darm,https://en.wiktionary.org/wiki/derma
162,*þarmaz,darm,tharm,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/%C3%BEarmaz,https://en.wiktionary.org/wiki/darm,https://en.wiktionary.org/wiki/tharm
163,*þat,dat,that,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/%C3%BEat,https://en.wiktionary.org/wiki/dat,https://en.wiktionary.org/wiki/that
164,*þat,dat,this,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/%C3%BEat,https://en.wiktionary.org/wiki/dat,https://en.wiktionary.org/wiki/this
165,*dawwaz,dauw,dew,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/dawwaz,https://en.wiktionary.org/wiki/dauw,https://en.wiktionary.org/wiki/dew
166,*daigaz,deeg,dough,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/daigaz,https://en.wiktionary.org/wiki/deeg,https://en.wiktionary.org/wiki/dough
167,*dailą,deel,dole,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/dail%C4%85,https://en.wiktionary.org/wiki/deel,https://en.wiktionary.org/wiki/dole
168,*daniz,Deen,Dane,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/daniz,https://en.wiktionary.org/wiki/Deen,https://en.wiktionary.org/wiki/Dane
169,*þegnaz,degen,thane,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/%C3%BEegnaz,https://en.wiktionary.org/wiki/degen,https://en.wiktionary.org/wiki/thane
170,*daljō,del,dell,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/dalj%C5%8D,https://en.wiktionary.org/wiki/del,https://en.wiktionary.org/wiki/dell
171,*delbaną,delven,delf,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/delban%C4%85,https://en.wiktionary.org/wiki/delven,https://en.wiktionary.org/wiki/delf
172,*þankijaną,denken,hink,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/%C3%BEankijan%C4%85,https://en.wiktionary.org/wiki/denken,https://en.wiktionary.org/wiki/hink
173,*þankijaną,denken,think,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/%C3%BEankijan%C4%85,https://en.wiktionary.org/wiki/denken,https://en.wiktionary.org/wiki/think
174,*þrīz tigiwiz,dertig,thirty,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/%C3%BEr%C4%ABz_tigiwiz,https://en.wiktionary.org/wiki/dertig,https://en.wiktionary.org/wiki/thirty
175,*dugunþō,deugd,douth,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/dugun%C3%BE%C5%8D,https://en.wiktionary.org/wiki/deugd,https://en.wiktionary.org/wiki/douth
176,*duganą,deugen,dow,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/dugan%C4%85,https://en.wiktionary.org/wiki/deugen,https://en.wiktionary.org/wiki/dow
177,*durz,deur,door,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/durz,https://en.wiktionary.org/wiki/deur,https://en.wiktionary.org/wiki/door
178,*þinhtaz,dicht,tight,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/%C3%BEinhtaz,https://en.wiktionary.org/wiki/dicht,https://en.wiktionary.org/wiki/tight
179,*sa,die,the,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/sa,https://en.wiktionary.org/wiki/die,https://en.wiktionary.org/wiki/the
180,*sa,die,these,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/sa,https://en.wiktionary.org/wiki/die,https://en.wiktionary.org/wiki/these
181,*þeubaz,dief,thief,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/%C3%BEeubaz,https://en.wiktionary.org/wiki/dief,https://en.wiktionary.org/wiki/thief
182,*deupaz,diep,deep,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/deupaz,https://en.wiktionary.org/wiki/diep,https://en.wiktionary.org/wiki/deep
183,*diupiþō,diepte,depth,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/diupi%C3%BE%C5%8D,https://en.wiktionary.org/wiki/diepte,https://en.wiktionary.org/wiki/depth
184,*deuzą,dier,deer,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/deuz%C4%85,https://en.wiktionary.org/wiki/dier,https://en.wiktionary.org/wiki/deer
185,*þeudō,diet,thede,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/%C3%BEeud%C5%8D,https://en.wiktionary.org/wiki/diet,https://en.wiktionary.org/wiki/thede
186,*þiudiskaz,Diets,Dutch,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/%C3%BEiudiskaz,https://en.wiktionary.org/wiki/Diets,https://en.wiktionary.org/wiki/Dutch
187,*þeuhą,dij,thigh,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/%C3%BEeuh%C4%85,https://en.wiktionary.org/wiki/dij,https://en.wiktionary.org/wiki/thigh
188,*dīkaz,dijk,dig,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/d%C4%ABkaz,https://en.wiktionary.org/wiki/dijk,https://en.wiktionary.org/wiki/dig
189,*dīkaz,dijk,ditch,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/d%C4%ABkaz,https://en.wiktionary.org/wiki/dijk,https://en.wiktionary.org/wiki/ditch
190,*þīnaz,dijn,thine,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/%C3%BE%C4%ABnaz,https://en.wiktionary.org/wiki/dijn,https://en.wiktionary.org/wiki/thine
191,*þekuz,dik,thick,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/%C3%BEekuz,https://en.wiktionary.org/wiki/dik,https://en.wiktionary.org/wiki/thick
192,*þingą,ding,thing,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/%C3%BEing%C4%85,https://en.wiktionary.org/wiki/ding,https://en.wiktionary.org/wiki/thing
193,*þauh,doch,though,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/%C3%BEauh,https://en.wiktionary.org/wiki/doch,https://en.wiktionary.org/wiki/though
194,*duhtēr,dochter,daughter,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/duht%C4%93r,https://en.wiktionary.org/wiki/dochter,https://en.wiktionary.org/wiki/daughter
195,*dōkaz,doek,doek,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/d%C5%8Dkaz,https://en.wiktionary.org/wiki/doek,https://en.wiktionary.org/wiki/doek
196,*dōmijaną,doemen,deem,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/d%C5%8Dmijan%C4%85,https://en.wiktionary.org/wiki/doemen,https://en.wiktionary.org/wiki/deem
197,*daubaz,dof,daff,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/daubaz,https://en.wiktionary.org/wiki/dof,https://en.wiktionary.org/wiki/daff
198,*daubaz,dof,deaf,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/daubaz,https://en.wiktionary.org/wiki/dof,https://en.wiktionary.org/wiki/deaf
199,*daubaz,dof,dowf,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/daubaz,https://en.wiktionary.org/wiki/dof,https://en.wiktionary.org/wiki/dowf
200,*dulaz,dol,dull,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/dulaz,https://en.wiktionary.org/wiki/dol,https://en.wiktionary.org/wiki/dull
201,*-dōmaz,-dom,-dom,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/-d%C5%8Dmaz,https://en.wiktionary.org/wiki/-dom,https://en.wiktionary.org/wiki/-dom
202,*dumbaz,dom,dumb,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/dumbaz,https://en.wiktionary.org/wiki/dom,https://en.wiktionary.org/wiki/dumb
203,*þunraz,donder,thunder,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/%C3%BEunraz,https://en.wiktionary.org/wiki/donder,https://en.wiktionary.org/wiki/thunder
204,*Þunras dagaz,donderdag,Thursday,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/%C3%9Eunras_dagaz,https://en.wiktionary.org/wiki/donderdag,https://en.wiktionary.org/wiki/Thursday
205,*daubaz,doof,daff,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/daubaz,https://en.wiktionary.org/wiki/doof,https://en.wiktionary.org/wiki/daff
206,*daubaz,doof,deaf,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/daubaz,https://en.wiktionary.org/wiki/doof,https://en.wiktionary.org/wiki/deaf
207,*daubaz,doof,dowf,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/daubaz,https://en.wiktionary.org/wiki/doof,https://en.wiktionary.org/wiki/dowf
208,*þawjaną,dooien,thaw,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/%C3%BEawjan%C4%85,https://en.wiktionary.org/wiki/dooien,https://en.wiktionary.org/wiki/thaw
209,*þurnuz,doorn,thorn,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/%C3%BEurnuz,https://en.wiktionary.org/wiki/doorn,https://en.wiktionary.org/wiki/thorn
210,*þurnuz,doorn,Thorn,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/%C3%BEurnuz,https://en.wiktionary.org/wiki/doorn,https://en.wiktionary.org/wiki/Thorn
211,*daupijaną,dopen,dope,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/daupijan%C4%85,https://en.wiktionary.org/wiki/dopen,https://en.wiktionary.org/wiki/dope
212,*þurpą,dorp,troop,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/%C3%BEurp%C4%85,https://en.wiktionary.org/wiki/dorp,https://en.wiktionary.org/wiki/troop
213,*þreskaną,dorsen,thrash,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/%C3%BEreskan%C4%85,https://en.wiktionary.org/wiki/dorsen,https://en.wiktionary.org/wiki/thrash
214,*þrēduz,draad,thread,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/%C3%BEr%C4%93duz,https://en.wiktionary.org/wiki/draad,https://en.wiktionary.org/wiki/thread
215,*þrēaną,draaien,dreidel,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/%C3%BEr%C4%93an%C4%85,https://en.wiktionary.org/wiki/draaien,https://en.wiktionary.org/wiki/dreidel
216,*þrēaną,draaien,throw,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/%C3%BEr%C4%93an%C4%85,https://en.wiktionary.org/wiki/draaien,https://en.wiktionary.org/wiki/throw
217,*draganą,dragen,drag,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/dragan%C4%85,https://en.wiktionary.org/wiki/dragen,https://en.wiktionary.org/wiki/drag
218,*draganą,dragen,draw,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/dragan%C4%85,https://en.wiktionary.org/wiki/dragen,https://en.wiktionary.org/wiki/draw
219,*þrabōną,draven,thrave,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/%C3%BErab%C5%8Dn%C4%85,https://en.wiktionary.org/wiki/draven,https://en.wiktionary.org/wiki/thrave
220,*þrakjaz,drek,dreck,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/%C3%BErakjaz,https://en.wiktionary.org/wiki/drek,https://en.wiktionary.org/wiki/dreck
221,*drankijaną,drenken,drench,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/drankijan%C4%85,https://en.wiktionary.org/wiki/drenken,https://en.wiktionary.org/wiki/drench
222,*þrīz,drie,three,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/%C3%BEr%C4%ABz,https://en.wiktionary.org/wiki/drie,https://en.wiktionary.org/wiki/three
223,*driftiz,drift,drift,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/driftiz,https://en.wiktionary.org/wiki/drift,https://en.wiktionary.org/wiki/drift
224,*þrīz,drij,three,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/%C3%BEr%C4%ABz,https://en.wiktionary.org/wiki/drij,https://en.wiktionary.org/wiki/three
225,*drītaną,drijten,drite,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/dr%C4%ABtan%C4%85,https://en.wiktionary.org/wiki/drijten,https://en.wiktionary.org/wiki/drite
226,*drībaną,drijven,drive,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/dr%C4%ABban%C4%85,https://en.wiktionary.org/wiki/drijven,https://en.wiktionary.org/wiki/drive
227,*drinkaną,drinken,drink,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/drinkan%C4%85,https://en.wiktionary.org/wiki/drinken,https://en.wiktionary.org/wiki/drink
228,*drōbuz,droef,droff,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/dr%C5%8Dbuz,https://en.wiktionary.org/wiki/droef,https://en.wiktionary.org/wiki/droff
229,*drōbuz,droef,trub,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/dr%C5%8Dbuz,https://en.wiktionary.org/wiki/droef,https://en.wiktionary.org/wiki/trub
230,*drōbijaną,droeven,dreve,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/dr%C5%8Dbijan%C4%85,https://en.wiktionary.org/wiki/droeven,https://en.wiktionary.org/wiki/dreve
231,*draumaz,droom,dream,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/draumaz,https://en.wiktionary.org/wiki/droom,https://en.wiktionary.org/wiki/dream
232,*drupô,drop,drop,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/drup%C3%B4,https://en.wiktionary.org/wiki/drop,https://en.wiktionary.org/wiki/drop
233,*þrukkijaną,drukken,thrutch,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/%C3%BErukkijan%C4%85,https://en.wiktionary.org/wiki/drukken,https://en.wiktionary.org/wiki/thrutch
234,*dūbǭ,duif,dove,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/d%C5%ABb%C7%AD,https://en.wiktionary.org/wiki/duif,https://en.wiktionary.org/wiki/dove
235,*þiudiskaz,Duits,Dutch,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/%C3%BEiudiskaz,https://en.wiktionary.org/wiki/Duits,https://en.wiktionary.org/wiki/Dutch
236,*þus,dus,thus,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/%C3%BEus,https://en.wiktionary.org/wiki/dus,https://en.wiktionary.org/wiki/thus
237,*diurijaz,duur,dear,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/diurijaz,https://en.wiktionary.org/wiki/duur,https://en.wiktionary.org/wiki/dear
238,*diuriþō,duurte,dearth,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/diuri%C3%BE%C5%8D,https://en.wiktionary.org/wiki/duurte,https://en.wiktionary.org/wiki/dearth
239,*dwalōną,dwalen,dwale,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/dwal%C5%8Dn%C4%85,https://en.wiktionary.org/wiki/dwalen,https://en.wiktionary.org/wiki/dwale
240,*þwangiz,dwang,thong,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/%C3%BEwangiz,https://en.wiktionary.org/wiki/dwang,https://en.wiktionary.org/wiki/thong
241,*þweraną,dwarrelen,twirl,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/%C3%BEweran%C4%85,https://en.wiktionary.org/wiki/dwarrelen,https://en.wiktionary.org/wiki/twirl
242,*þwerhaz,dwars,Drexler,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/%C3%BEwerhaz,https://en.wiktionary.org/wiki/dwars,https://en.wiktionary.org/wiki/Drexler
243,*þwerhaz,dwars,queer,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/%C3%BEwerhaz,https://en.wiktionary.org/wiki/dwars,https://en.wiktionary.org/wiki/queer
244,*þwerhaz,dwars,thwart,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/%C3%BEwerhaz,https://en.wiktionary.org/wiki/dwars,https://en.wiktionary.org/wiki/thwart
245,*dwergaz,dwerg,dwarf,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/dwergaz,https://en.wiktionary.org/wiki/dwerg,https://en.wiktionary.org/wiki/dwarf
246,*ainaz,een,one,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/ainaz,https://en.wiktionary.org/wiki/een,https://en.wiktionary.org/wiki/one
247,*anadz,eend,ennet,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/anadz,https://en.wiktionary.org/wiki/eend,https://en.wiktionary.org/wiki/ennet
248,*airistaz,eerste,erst,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/airistaz,https://en.wiktionary.org/wiki/eerste,https://en.wiktionary.org/wiki/erst
249,*aistaz,eest,oast,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/aistaz,https://en.wiktionary.org/wiki/eest,https://en.wiktionary.org/wiki/oast
250,*aiwaz,eeuw,ay,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/aiwaz,https://en.wiktionary.org/wiki/eeuw,https://en.wiktionary.org/wiki/ay
251,*ajją,ei,egg,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/ajj%C4%85,https://en.wiktionary.org/wiki/ei,https://en.wiktionary.org/wiki/egg
252,*ajją,ei,ey,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/ajj%C4%85,https://en.wiktionary.org/wiki/ei,https://en.wiktionary.org/wiki/ey
253,*aiganą,eigen,owe,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/aigan%C4%85,https://en.wiktionary.org/wiki/eigen,https://en.wiktionary.org/wiki/owe
254,*aiks,eik,oak,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/aiks,https://en.wiktionary.org/wiki/eik,https://en.wiktionary.org/wiki/oak
255,*awjōlandą,eiland,island,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/awj%C5%8Dland%C4%85,https://en.wiktionary.org/wiki/eiland,https://en.wiktionary.org/wiki/island
256,*andijalausaz,eindeloos,endless,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/andijalausaz,https://en.wiktionary.org/wiki/eindeloos,https://en.wiktionary.org/wiki/endless
257,*andi,en,and,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/andi,https://en.wiktionary.org/wiki/en,https://en.wiktionary.org/wiki/and
258,*anguz,eng,eng,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/anguz,https://en.wiktionary.org/wiki/eng,https://en.wiktionary.org/wiki/eng
259,*ankulaz,enkel,ankle,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/ankulaz,https://en.wiktionary.org/wiki/enkel,https://en.wiktionary.org/wiki/ankle
260,*ankulaz,enklauw,ankle,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/ankulaz,https://en.wiktionary.org/wiki/enklauw,https://en.wiktionary.org/wiki/ankle
261,*-ārijaz,-er,-er,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/-%C4%81rijaz,https://en.wiktionary.org/wiki/-er,https://en.wiktionary.org/wiki/-er
262,*uz-,er-,a-,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/uz-,https://en.wiktionary.org/wiki/er-,https://en.wiktionary.org/wiki/a-
